Date Time,Latitude,Longitude,Elevation,Temperature Height (m),Wind Height (m),Total Solar Radiation(MJ),Max Temp(deg C),Min Temp(deg C),Total Rainfall(mm),Average Dewpoint(deg C),Total Wind Run(km/day)
1/27/2003,29.80266,-82.41081,48.768,2,10,0.57,12.84,-1.8,,-3.21,286.7
1/28/2003,29.80266,-82.41081,48.768,2,10,2.04,17.54,-4.24,,0.08,146.6
1/29/2003,29.80266,-82.41081,48.768,2,10,9.36,22.2,0.46,,5.45,247.3
1/30/2003,29.80266,-82.41081,48.768,2,10,14.98,22.89,3.24,,7.55,240.6
1/31/2003,29.80266,-82.41081,48.768,2,10,11.12,20.63,5.79,,9.76,248
2/1/2003,29.80266,-82.41081,48.768,2,10,16.09,16.91,4.41,,5.6,380.4
2/2/2003,29.80266,-82.41081,48.768,2,10,16.87,21.3,0.55,,2.13,253.5
2/3/2003,29.80266,-82.41081,48.768,2,10,12.68,21.28,-0.72,,4.42,277.5
2/4/2003,29.80266,-82.41081,48.768,2,10,3.78,19.61,9.93,4.6,14.12,430.6
2/5/2003,29.80266,-82.41081,48.768,2,10,14.84,15.32,0.08,,-0.39,264.8
2/6/2003,29.80266,-82.41081,48.768,2,10,6.23,17.86,3.31,2.82,8.31,260
2/7/2003,29.80266,-82.41081,48.768,2,10,4.55,19.07,8.07,37.74,12.78,458.1
2/8/2003,29.80266,-82.41081,48.768,2,10,4.2,8.67,5.7,0.23,2.24,252.6
2/9/2003,29.80266,-82.41081,48.768,2,10,2.98,8.86,5.2,14.58,5.51,283.1
2/10/2003,29.80266,-82.41081,48.768,2,10,6.19,21.41,5.83,5.66,10.19,485.2
2/11/2003,29.80266,-82.41081,48.768,2,10,15.3,16.49,1.91,,1.03,235.9
2/12/2003,29.80266,-82.41081,48.768,2,10,12.17,19.42,-0.06,,1.08,229.9
2/13/2003,29.80266,-82.41081,48.768,2,10,7.1,19,3.53,,0.6,239.8
2/14/2003,29.80266,-82.41081,48.768,2,10,5.55,19.6,0.74,,4.49,254.3
2/15/2003,29.80266,-82.41081,48.768,2,10,15.95,25.27,5.97,,11.89,336
2/16/2003,29.80266,-82.41081,48.768,2,10,1.41,22.17,12.87,57.89,16.04,410.2
2/17/2003,29.80266,-82.41081,48.768,2,10,11.1,17.38,9.35,0.23,11.66,577.1
2/18/2003,29.80266,-82.41081,48.768,2,10,0.6,15.01,3.77,,4.81,233.9
2/19/2003,29.80266,-82.41081,48.768,2,10,15.75,22.61,2.51,,8.28,222.7
2/20/2003,29.80266,-82.41081,48.768,2,10,17.11,25.49,9.48,,11.71,227.6
2/21/2003,29.80266,-82.41081,48.768,2,10,7.94,27.35,15.65,,17.75,379.2
2/22/2003,29.80266,-82.41081,48.768,2,10,4.18,25.05,16.19,25.15,17.99,715.7
2/23/2003,29.80266,-82.41081,48.768,2,10,8.08,18.34,5.06,,5.74,470.5
2/24/2003,29.80266,-82.41081,48.768,2,10,16.33,23.15,1.12,,3.84,163.8
2/25/2003,29.80266,-82.41081,48.768,2,10,13.43,24.7,7.1,,10.49,199.1
2/26/2003,29.80266,-82.41081,48.768,2,10,11.87,25.38,9.79,,13.23,303.2
2/27/2003,29.80266,-82.41081,48.768,2,10,0.08,24.55,14.67,17.07,16.8,433.9
2/28/2003,29.80266,-82.41081,48.768,2,10,0.06,17.92,11.59,6.55,13.06,372.1
3/1/2003,29.80266,-82.41081,48.768,2,10,0.84,24.02,11.59,44.15,16.4,392.8
3/2/2003,29.80266,-82.41081,48.768,2,10,2.46,22.21,11.95,0.46,16.88,507.8
3/3/2003,29.80266,-82.41081,48.768,2,10,0.43,14.5,10.63,8.74,10.43,274.1
3/4/2003,29.80266,-82.41081,48.768,2,10,0.41,16.87,10.79,20.98,13.81,388.9
3/5/2003,29.80266,-82.41081,48.768,2,10,4.82,26.36,16.98,,19.5,480.5
3/6/2003,29.80266,-82.41081,48.768,2,10,6.35,28.75,20.54,,19.05,615.6
3/7/2003,29.80266,-82.41081,48.768,2,10,1.61,25.36,14.71,7.49,17.16,420
3/8/2003,29.80266,-82.41081,48.768,2,10,0.73,17.64,12.82,,13.57,429.9
3/9/2003,29.80266,-82.41081,48.768,2,10,1.29,19.82,12.44,46.33,16.55,237.2
3/10/2003,29.80266,-82.41081,48.768,2,10,5.57,25.63,11.1,0.23,10.88,229.1
3/11/2003,29.80266,-82.41081,48.768,2,10,11.93,26.51,8.84,,10.79,144.9
3/12/2003,29.80266,-82.41081,48.768,2,10,8.29,26.55,11.14,,14.38,202.9
3/13/2003,29.80266,-82.41081,48.768,2,10,11.43,29.35,15.95,,17.21,311.7
3/14/2003,29.80266,-82.41081,48.768,2,10,10.32,25.78,14.18,,16.2,281.6
3/15/2003,29.80266,-82.41081,48.768,2,10,10.88,24.12,14.95,,15.47,257.6
3/16/2003,29.80266,-82.41081,48.768,2,10,8.61,24.26,14.33,,15.52,308.5
3/17/2003,29.80266,-82.41081,48.768,2,10,9.14,25.9,16.86,7.49,17.57,354.3
3/18/2003,29.80266,-82.41081,48.768,2,10,19.61,26.71,16.78,,16.76,445.3
3/19/2003,29.80266,-82.41081,48.768,2,10,14.24,28.92,18.68,,19.68,404.7
3/20/2003,29.80266,-82.41081,48.768,2,10,14.6,29.45,20.24,,21.23,608.6
3/21/2003,29.80266,-82.41081,48.768,2,10,19.23,27.71,13.74,,13.61,349.9
3/22/2003,29.80266,-82.41081,48.768,2,10,23.35,26.97,11.57,,12.38,341.1
3/23/2003,29.80266,-82.41081,48.768,2,10,8.51,21.63,12.88,0.91,14.8,224.9
3/24/2003,29.80266,-82.41081,48.768,2,10,24.31,24.14,8.87,,8.3,267.7
3/25/2003,29.80266,-82.41081,48.768,2,10,21.64,24.98,6.53,,9.02,190.9
3/26/2003,29.80266,-82.41081,48.768,2,10,15.75,25.47,10.85,,12.84,167.3
3/27/2003,29.80266,-82.41081,48.768,2,10,4.63,22.43,14.26,49.83,15.86,347.3
3/28/2003,29.80266,-82.41081,48.768,2,10,17.67,25.15,15.3,0.23,16.55,227.3
3/29/2003,29.80266,-82.41081,48.768,2,10,19.27,27.17,12.49,,15.84,213.3
3/30/2003,29.80266,-82.41081,48.768,2,10,10.38,17.77,8.8,7.65,9.67,466.9
3/31/2003,29.80266,-82.41081,48.768,2,10,26.22,13.64,2.52,,-2.64,400.8
4/1/2003,29.80266,-82.41081,48.768,2,10,16.32,19.46,0.19,,1.53,148.6
4/2/2003,29.80266,-82.41081,48.768,2,10,15.36,22.91,3.29,,6.7,145.1
4/3/2003,29.80266,-82.41081,48.768,2,10,19.5,24.08,6.04,,10.29,188.4
4/4/2003,29.80266,-82.41081,48.768,2,10,0.18,26.83,11.12,,13.89,255.3
4/5/2003,29.80266,-82.41081,48.768,2,10,8.34,26.53,12.48,,15.33,283.1
4/6/2003,29.80266,-82.41081,48.768,2,10,5.43,29.37,12.69,,16.17,257.4
4/7/2003,29.80266,-82.41081,48.768,2,10,6.68,28.81,20.96,,20.08,409
4/8/2003,29.80266,-82.41081,48.768,2,10,4.1,25.98,17.71,18.36,18.97,200.3
4/9/2003,29.80266,-82.41081,48.768,2,10,11.34,24.77,12.69,4.01,16.04,527.5
4/10/2003,29.80266,-82.41081,48.768,2,10,0.07,12.68,7.59,0.23,6.75,664.3
4/11/2003,29.80266,-82.41081,48.768,2,10,0.04,18.42,6.8,,7.61,471.1
4/12/2003,29.80266,-82.41081,48.768,2,10,0.04,24.64,10.02,,8.61,369
4/13/2003,29.80266,-82.41081,48.768,2,10,0.03,27.69,9.95,,10.14,227.9
4/14/2003,29.80266,-82.41081,48.768,2,10,0.03,27.68,9.43,,11.23,309.8
4/15/2003,29.80266,-82.41081,48.768,2,10,0.03,25.99,10.91,,12.97,353.9
4/16/2003,29.80266,-82.41081,48.768,2,10,0.03,26.68,10.78,,13.83,241.6
4/17/2003,29.80266,-82.41081,48.768,2,10,0.03,27.47,11.82,,14.01,184
4/18/2003,29.80266,-82.41081,48.768,2,10,0.03,28.38,11.5,,14.53,148.9
4/19/2003,29.80266,-82.41081,48.768,2,10,0.03,27.08,14.57,,16.91,386.7
4/20/2003,29.80266,-82.41081,48.768,2,10,0.02,27.88,17.03,,17.12,329.3
4/21/2003,29.80266,-82.41081,48.768,2,10,0.02,26.58,16.79,,17.81,309.8
4/22/2003,29.80266,-82.41081,48.768,2,10,0.02,27.71,15.4,,14.23,394.3
4/23/2003,29.80266,-82.41081,48.768,2,10,0.03,24.73,9.7,,8.98,248.1
4/24/2003,29.80266,-82.41081,48.768,2,10,0.02,26.5,8.13,,12.19,229
4/25/2003,29.80266,-82.41081,48.768,2,10,0.02,25.43,16.85,18.8,16.7,482.4
4/26/2003,29.80266,-82.41081,48.768,2,10,0.03,27.51,16.08,,16.44,478.1
4/27/2003,29.80266,-82.41081,48.768,2,10,0.03,27.03,11.83,,14,177.8
4/28/2003,29.80266,-82.41081,48.768,2,10,0.02,28.06,13.15,,16.23,352.5
4/29/2003,29.80266,-82.41081,48.768,2,10,0.03,28.8,15.51,,16.78,286.8
4/30/2003,29.80266,-82.41081,48.768,2,10,0.02,29,16.02,,18.16,340.4
5/1/2003,29.80266,-82.41081,48.768,2,10,0.02,28.25,17.55,,18.53,203.8
5/2/2003,29.80266,-82.41081,48.768,2,10,0.03,30.09,15.35,,18.35,316.3
5/3/2003,29.80266,-82.41081,48.768,2,10,0.08,28.14,15.95,,17.27,357.3
5/4/2003,29.80266,-82.41081,48.768,2,10,0.02,31.43,16.12,,18.29,185.9
5/5/2003,29.80266,-82.41081,48.768,2,10,0.03,31.11,16.24,,18.49,377
5/6/2003,29.80266,-82.41081,48.768,2,10,0.08,31.13,19.25,,20.5,361
5/7/2003,29.80266,-82.41081,48.768,2,10,0.04,31.47,17.91,,19.16,337.4
5/8/2003,29.80266,-82.41081,48.768,2,10,0.04,31.62,17.89,,19.82,295.8
5/9/2003,29.80266,-82.41081,48.768,2,10,0.03,31.81,17.73,,19.32,262.6
5/10/2003,29.80266,-82.41081,48.768,2,10,0.05,32.55,17.39,,19.56,320.4
5/11/2003,29.80266,-82.41081,48.768,2,10,0.42,31.73,19.02,,20.45,499.4
5/12/2003,29.80266,-82.41081,48.768,2,10,0.61,29.9,16.71,0.69,20.82,338.3
5/13/2003,29.80266,-82.41081,48.768,2,10,0.92,30.01,12.44,,11.48,186.2
5/14/2003,29.80266,-82.41081,48.768,2,10,10.85,31.64,15.03,,13.77,234.3
5/15/2003,29.80266,-82.41081,48.768,2,10,5.21,28.75,14.47,,16.38,233.6
5/16/2003,29.80266,-82.41081,48.768,2,10,0.16,31.07,14.67,,18.1,265.4
5/17/2003,29.80266,-82.41081,48.768,2,10,0.04,33.06,17.27,,19.3,223.6
5/18/2003,29.80266,-82.41081,48.768,2,10,0.06,31.57,19.55,0.46,20.71,259.4
5/19/2003,29.80266,-82.41081,48.768,2,10,0.05,31.93,17.43,26.42,19.9,286.8
5/20/2003,29.80266,-82.41081,48.768,2,10,0.03,27.06,18.74,0.23,19.49,429.3
5/21/2003,29.80266,-82.41081,48.768,2,10,0.03,28.63,17.82,,17.61,314.3
5/22/2003,29.80266,-82.41081,48.768,2,10,0.03,25.25,18.76,13.92,19.24,283.5
5/23/2003,29.80266,-82.41081,48.768,2,10,0.03,27.13,18.84,8.99,20.48,176.8
5/24/2003,29.80266,-82.41081,48.768,2,10,0.04,30.12,20.96,0.23,20.95,232.9
5/25/2003,29.80266,-82.41081,48.768,2,10,0.05,30.41,18.68,,19.58,338.3
5/26/2003,29.80266,-82.41081,48.768,2,10,0.13,29.46,16.55,,18.04,425.2
5/27/2003,29.80266,-82.41081,48.768,2,10,0.12,30.66,15.28,,18.03,321.4
5/28/2003,29.80266,-82.41081,48.768,2,10,0.17,28.6,16.24,,14.28,447.5
5/29/2003,29.80266,-82.41081,48.768,2,10,0.15,28.62,12.61,,13.97,460.8
5/30/2003,29.80266,-82.41081,48.768,2,10,0.14,30.27,16.6,,16.31,921.9
5/31/2003,29.80266,-82.41081,48.768,2,10,0.11,29.39,20.94,,19.91,631.9
6/1/2003,29.80266,-82.41081,48.768,2,10,0.04,28.8,22.63,0.46,22.32,473.2
6/2/2003,29.80266,-82.41081,48.768,2,10,0.06,30.37,20.05,8.66,21.57,306.3
6/3/2003,29.80266,-82.41081,48.768,2,10,0.06,28.26,17.32,52.48,20.6,479.6
6/4/2003,29.80266,-82.41081,48.768,2,10,0.03,26.98,20.56,29.41,21.21,426.3
6/5/2003,29.80266,-82.41081,48.768,2,10,0.03,29.94,19.44,8.97,21.49,579.6
6/6/2003,29.80266,-82.41081,48.768,2,10,0.04,29.99,21.05,,22.04,353.3
6/7/2003,29.80266,-82.41081,48.768,2,10,0.03,30.12,22.2,6.68,22.55,756.3
6/8/2003,29.80266,-82.41081,48.768,2,10,0.03,30.16,21.8,48.69,22.63,526.2
6/9/2003,29.80266,-82.41081,48.768,2,10,0.03,31.7,21.05,,22.03,482
6/10/2003,29.80266,-82.41081,48.768,2,10,17.7,32.49,19.66,0.46,21.12,663.3
6/11/2003,29.80266,-82.41081,48.768,2,10,25.29,32.37,20.1,,21.38,502.3
6/12/2003,29.80266,-82.41081,48.768,2,10,18.33,30.63,20.66,13.67,21.38,633.5
6/13/2003,29.80266,-82.41081,48.768,2,10,18.41,30.58,20.08,0.23,21.54,591.1
6/14/2003,29.80266,-82.41081,48.768,2,10,20.67,32.22,19.96,,21.65,433.8
6/15/2003,29.80266,-82.41081,48.768,2,10,21.74,32.94,20.02,,22.04,454.1
6/16/2003,29.80266,-82.41081,48.768,2,10,11.91,29.46,20.94,,22.11,214.1
6/17/2003,29.80266,-82.41081,48.768,2,10,16.01,29.93,20.92,,22.07,296.5
6/18/2003,29.80266,-82.41081,48.768,2,10,11.66,30.34,21.16,15.9,22.48,291.4
6/19/2003,29.80266,-82.41081,48.768,2,10,11.26,27.88,22.45,16.59,23.03,400.6
6/20/2003,29.80266,-82.41081,48.768,2,10,3.39,23.32,21.15,31.19,21.59,353.3
6/21/2003,29.80266,-82.41081,48.768,2,10,19.8,30.08,21,59.69,22.29,620.4
6/22/2003,29.80266,-82.41081,48.768,2,10,15.05,28.23,20.89,2.51,22.52,256
6/23/2003,29.80266,-82.41081,48.768,2,10,24.92,30.2,20.68,,20.22,251.3
6/24/2003,29.80266,-82.41081,48.768,2,10,28.31,30.62,17.04,,17.91,254.3
6/25/2003,29.80266,-82.41081,48.768,2,10,26.23,30.2,17.07,,18.57,360.9
6/26/2003,29.80266,-82.41081,48.768,2,10,26.14,31.93,16.28,,19.11,243.6
6/27/2003,29.80266,-82.41081,48.768,2,10,23.8,31.68,18.63,,20.31,288.1
6/28/2003,29.80266,-82.41081,48.768,2,10,16.05,29.18,21.26,1.37,21.81,387.7
6/29/2003,29.80266,-82.41081,48.768,2,10,12.81,29.05,21.05,0.46,21.58,439
6/30/2003,29.80266,-82.41081,48.768,2,10,19.08,32.12,22.21,0.46,22.01,308
7/1/2003,29.80266,-82.41081,48.768,2,10,17.61,30.57,21.96,,22.5,354.2
7/2/2003,29.80266,-82.41081,48.768,2,10,14.27,30.95,22.66,6.88,22.34,268.3
7/3/2003,29.80266,-82.41081,48.768,2,10,10.61,28.1,22.08,2.51,22.19,204.8
7/4/2003,29.80266,-82.41081,48.768,2,10,15.5,30.04,21.3,,22.19,210.3
7/5/2003,29.80266,-82.41081,48.768,2,10,23,32.35,20.18,0.23,21.45,215.4
7/6/2003,29.80266,-82.41081,48.768,2,10,18.36,30.92,21.42,15.52,23.32,245.4
7/7/2003,29.80266,-82.41081,48.768,2,10,24.22,32.57,22.99,,22.25,215.5
7/8/2003,29.80266,-82.41081,48.768,2,10,24.45,33.99,21.55,,22.62,173.8
7/9/2003,29.80266,-82.41081,48.768,2,10,27.58,33.47,21.55,,22.62,219
7/10/2003,29.80266,-82.41081,48.768,2,10,18.38,31.9,22.66,0.69,23.59,218.7
7/11/2003,29.80266,-82.41081,48.768,2,10,22.18,31.91,21.61,0.91,22.31,255.4
7/12/2003,29.80266,-82.41081,48.768,2,10,19.41,31.67,21.02,0.23,22.02,251.9
7/13/2003,29.80266,-82.41081,48.768,2,10,8.01,26.06,20.95,1.37,21.37,319.7
7/14/2003,29.80266,-82.41081,48.768,2,10,15.86,29.68,20.73,42.16,21.72,305.1
7/15/2003,29.80266,-82.41081,48.768,2,10,11.27,28.46,20.74,0.23,21.9,220.7
7/16/2003,29.80266,-82.41081,48.768,2,10,17.52,30.43,20.76,0.23,21.56,363.5
7/17/2003,29.80266,-82.41081,48.768,2,10,22.39,31.87,21.73,,22.11,187.8
7/18/2003,29.80266,-82.41081,48.768,2,10,22.46,32.47,20.35,,21.52,375.9
7/19/2003,29.80266,-82.41081,48.768,2,10,24.39,32.44,20.39,,21.76,387.9
7/20/2003,29.80266,-82.41081,48.768,2,10,18.31,30.72,22.82,,22.33,313.2
7/21/2003,29.80266,-82.41081,48.768,2,10,24.04,31.63,21.66,0.23,22.23,413.1
7/22/2003,29.80266,-82.41081,48.768,2,10,13.42,29.1,22.02,11.68,22.06,381.3
7/23/2003,29.80266,-82.41081,48.768,2,10,24.06,30.91,22.18,0.46,22.31,539.5
7/24/2003,29.80266,-82.41081,48.768,2,10,12.55,30.89,21.71,13.79,22.08,335.9
7/25/2003,29.80266,-82.41081,48.768,2,10,18.5,30.62,19.66,6.32,21.41,302.1
7/26/2003,29.80266,-82.41081,48.768,2,10,22.78,31.75,21.34,,21.41,226
7/27/2003,29.80266,-82.41081,48.768,2,10,22.61,32.63,19.99,7.42,21.85,204.4
7/28/2003,29.80266,-82.41081,48.768,2,10,16.16,30.38,21.45,4.06,22.96,336.6
7/29/2003,29.80266,-82.41081,48.768,2,10,24.03,31.75,21.61,,21.87,438.4
7/30/2003,29.80266,-82.41081,48.768,2,10,14.17,30.22,21.17,0.46,22.39,309.8
7/31/2003,29.80266,-82.41081,48.768,2,10,17.49,29.81,21.05,6.02,21.93,429.3
8/1/2003,29.80266,-82.41081,48.768,2,10,16.58,30.64,20.69,9.68,22,422.9
8/2/2003,29.80266,-82.41081,48.768,2,10,12.95,30.05,21.16,19.23,21.6,200.3
8/3/2003,29.80266,-82.41081,48.768,2,10,17.27,29.17,21.09,17.37,22.3,204.1
8/4/2003,29.80266,-82.41081,48.768,2,10,15.44,29.13,20.77,1.14,22.59,310.7
8/5/2003,29.80266,-82.41081,48.768,2,10,13.52,29.77,21.59,4.47,23.34,358.6
8/6/2003,29.80266,-82.41081,48.768,2,10,19.28,30.03,22.19,,23.14,472.2
8/7/2003,29.80266,-82.41081,48.768,2,10,11.44,28.82,22.11,24.61,22.73,563.8
8/8/2003,29.80266,-82.41081,48.768,2,10,12.75,28.57,22.08,11,22.89,713.8
8/9/2003,29.80266,-82.41081,48.768,2,10,12.39,27,22.35,,22.49,618.8
8/10/2003,29.80266,-82.41081,48.768,2,10,21.01,30.34,22.21,,22.47,681.9
8/11/2003,29.80266,-82.41081,48.768,2,10,18.22,30.78,22.47,2.34,22.78,427
8/12/2003,29.80266,-82.41081,48.768,2,10,13.71,29.83,22.14,9.58,23.1,312.9
8/13/2003,29.80266,-82.41081,48.768,2,10,23.3,30.92,21.93,0.94,22.39,385.9
8/14/2003,29.80266,-82.41081,48.768,2,10,21.57,29.67,22.88,1.9,23.14,507.7
8/15/2003,29.80266,-82.41081,48.768,2,10,16.5,30.06,22.28,9.47,23.25,240.3
8/16/2003,29.80266,-82.41081,48.768,2,10,22.29,31.86,20.44,,22.17,436.6
8/17/2003,29.80266,-82.41081,48.768,2,10,21.21,31.26,21.33,,22.4,402.2
8/18/2003,29.80266,-82.41081,48.768,2,10,17.56,31.24,20.95,,22.62,588.8
8/19/2003,29.80266,-82.41081,48.768,2,10,14.27,30.06,21.29,0.23,22.48,614.9
8/20/2003,29.80266,-82.41081,48.768,2,10,21.46,30.96,19.81,1.42,21.29,554.7
8/21/2003,29.80266,-82.41081,48.768,2,10,15.34,30.17,20.2,27.74,21.71,458.9
8/22/2003,29.80266,-82.41081,48.768,2,10,13.94,30.29,21.35,2.06,22.22,295.7
8/23/2003,29.80266,-82.41081,48.768,2,10,12.64,29.29,20.33,0.23,21.56,369.9
8/24/2003,29.80266,-82.41081,48.768,2,10,23.28,32.3,19.25,,21.7,350.7
8/25/2003,29.80266,-82.41081,48.768,2,10,22.89,31.86,20.08,,22.03,297.7
8/26/2003,29.80266,-82.41081,48.768,2,10,19.19,32.24,20.71,2.59,22.56,288.9
8/27/2003,29.80266,-82.41081,48.768,2,10,21.06,32.34,21.89,0.69,23.11,295
8/28/2003,29.80266,-82.41081,48.768,2,10,18.5,32.02,20.65,8.69,22.53,250.2
8/29/2003,29.80266,-82.41081,48.768,2,10,20.52,32.79,21.3,18.8,22.5,284.4
8/30/2003,29.80266,-82.41081,48.768,2,10,17.27,31.46,21.2,0.46,23.17,244.5
8/31/2003,29.80266,-82.41081,48.768,2,10,21.61,32.12,21.74,,22.52,549.8
9/1/2003,29.80266,-82.41081,48.768,2,10,13.83,30.63,22.12,13.26,22.61,280.9
9/2/2003,29.80266,-82.41081,48.768,2,10,16.05,31.32,20.81,24.74,22.65,252
9/3/2003,29.80266,-82.41081,48.768,2,10,15.91,30.58,22.22,28.7,23.02,292.2
9/4/2003,29.80266,-82.41081,48.768,2,10,11.63,27.73,21.34,5.87,22.47,330.7
9/5/2003,29.80266,-82.41081,48.768,2,10,8.12,27.84,21.18,0.46,22.47,454.3
9/6/2003,29.80266,-82.41081,48.768,2,10,14.73,29.51,21.18,1.37,22.39,379.2
9/7/2003,29.80266,-82.41081,48.768,2,10,9.1,24.9,19.91,,19.93,724.4
9/8/2003,29.80266,-82.41081,48.768,2,10,12.21,26.88,19.35,,20.26,779.4
9/9/2003,29.80266,-82.41081,48.768,2,10,19.52,29.13,17.58,,19.95,388.2
9/10/2003,29.80266,-82.41081,48.768,2,10,20.15,29.35,17.36,,19.74,671.5
9/11/2003,29.80266,-82.41081,48.768,2,10,18.99,28.12,18.11,,18.9,644.9
9/12/2003,29.80266,-82.41081,48.768,2,10,24.15,29.71,16.46,,18.53,652.8
9/13/2003,29.80266,-82.41081,48.768,2,10,21.55,30.9,18.46,,20.07,352.9
9/14/2003,29.80266,-82.41081,48.768,2,10,20,30.96,19.64,,20.5,222.3
9/15/2003,29.80266,-82.41081,48.768,2,10,20.34,30.55,19.04,,20.31,421.2
9/16/2003,29.80266,-82.41081,48.768,2,10,20.11,29.81,18.57,,19.59,714.4
9/17/2003,29.80266,-82.41081,48.768,2,10,17,28.8,16.88,,19.14,625.3
9/18/2003,29.80266,-82.41081,48.768,2,10,23.5,29.7,13.91,,15.71,676
9/19/2003,29.80266,-82.41081,48.768,2,10,19.87,29.68,14.51,,16.42,359.4
9/20/2003,29.80266,-82.41081,48.768,2,10,16.51,31.32,19.28,,21.63,431.8
9/21/2003,29.80266,-82.41081,48.768,2,10,10.73,28.93,21.42,4.93,22.56,364.6
9/22/2003,29.80266,-82.41081,48.768,2,10,15.38,31.23,20.66,,21.86,412.7
9/23/2003,29.80266,-82.41081,48.768,2,10,11.99,28.74,21.01,2.08,22.83,351.2
9/24/2003,29.80266,-82.41081,48.768,2,10,13.26,30.57,20.34,0.46,22.33,246.2
9/25/2003,29.80266,-82.41081,48.768,2,10,12.83,30.73,19.61,23.14,21.35,290.2
9/26/2003,29.80266,-82.41081,48.768,2,10,14.51,27.99,19.52,1.6,20.58,347
9/27/2003,29.80266,-82.41081,48.768,2,10,17.49,29.79,19.36,0.23,21.4,353.2
9/28/2003,29.80266,-82.41081,48.768,2,10,17.58,30.89,20.43,40.28,21.56,498.9
9/29/2003,29.80266,-82.41081,48.768,2,10,9.55,21.98,16.24,,13.22,376.9
9/30/2003,29.80266,-82.41081,48.768,2,10,12.92,24.25,16.52,,14.51,490.5
10/1/2003,29.80266,-82.41081,48.768,2,10,6.14,22.04,15.72,1.6,16.01,287.7
10/2/2003,29.80266,-82.41081,48.768,2,10,12.38,23.11,12.84,,15.45,314.5
10/3/2003,29.80266,-82.41081,48.768,2,10,16.02,25.73,13.64,,16.7,354.9
10/4/2003,29.80266,-82.41081,48.768,2,10,20,29.69,16.28,,18.1,240.6
10/5/2003,29.80266,-82.41081,48.768,2,10,19.39,29.34,16.21,,18.54,161.1
10/6/2003,29.80266,-82.41081,48.768,2,10,15.57,28.99,17.62,,19.19,250.2
10/7/2003,29.80266,-82.41081,48.768,2,10,7.57,27.18,17.2,54.69,19.47,265.1
10/8/2003,29.80266,-82.41081,48.768,2,10,12.98,27.76,19.16,,20.37,262.4
10/9/2003,29.80266,-82.41081,48.768,2,10,9.71,25.16,18.65,,19.79,296
10/10/2003,29.80266,-82.41081,48.768,2,10,9.28,25.99,18.86,,20.19,280.3
10/11/2003,29.80266,-82.41081,48.768,2,10,5.31,23.77,19.13,22.66,19.97,436.1
10/12/2003,29.80266,-82.41081,48.768,2,10,5.7,25.12,19.55,1.37,20.93,366.1
10/13/2003,29.80266,-82.41081,48.768,2,10,7.71,26.1,20.11,14.76,21.58,305.1
10/14/2003,29.80266,-82.41081,48.768,2,10,14.31,28.75,21.17,,21.81,483.8
10/15/2003,29.80266,-82.41081,48.768,2,10,20.49,22.92,11.02,,11.22,530.4
10/16/2003,29.80266,-82.41081,48.768,2,10,18.88,25.99,8.83,,13.32,259.5
10/17/2003,29.80266,-82.41081,48.768,2,10,13.99,26.87,14.45,,17.04,391.9
10/18/2003,29.80266,-82.41081,48.768,2,10,16,25.58,14.59,,16.09,321
10/19/2003,29.80266,-82.41081,48.768,2,10,16.73,24.27,14.01,,15.07,295.5
10/20/2003,29.80266,-82.41081,48.768,2,10,17.56,26.26,10.73,,14.76,287.1
10/21/2003,29.80266,-82.41081,48.768,2,10,18.49,26.92,12.08,,14.79,288.7
10/22/2003,29.80266,-82.41081,48.768,2,10,18.43,28.6,17.3,,15.5,428.8
10/23/2003,29.80266,-82.41081,48.768,2,10,18.66,25.74,12.09,,12.36,363.2
10/24/2003,29.80266,-82.41081,48.768,2,10,17.83,28.51,10.46,,13.72,203.4
10/25/2003,29.80266,-82.41081,48.768,2,10,14.56,28.02,12.45,,16.43,264.9
10/26/2003,29.80266,-82.41081,48.768,2,10,6.96,24.49,15.72,,18.61,218.2
10/27/2003,29.80266,-82.41081,48.768,2,10,6.21,26.05,19.78,,20.12,396.6
10/28/2003,29.80266,-82.41081,48.768,2,10,5.58,25.95,17.97,8.69,20.4,458
10/29/2003,29.80266,-82.41081,48.768,2,10,17.77,22.96,10.15,,12.87,350.4
10/30/2003,29.80266,-82.41081,48.768,2,10,16.15,25.98,7.56,,14.05,294
10/31/2003,29.80266,-82.41081,48.768,2,10,13.94,27.07,14.65,,17.2,360
11/1/2003,29.80266,-82.41081,48.768,2,10,12.18,26.57,16.03,,17.21,347.6
11/2/2003,29.80266,-82.41081,48.768,2,10,9.93,26.52,15.07,,16.68,371.7
11/3/2003,29.80266,-82.41081,48.768,2,10,12.43,28.69,18.84,,19.94,525.6
11/4/2003,29.80266,-82.41081,48.768,2,10,12.01,30.34,20.64,,21.23,372.6
11/5/2003,29.80266,-82.41081,48.768,2,10,11.3,29.81,19.98,1.4,22.17,308.8
11/6/2003,29.80266,-82.41081,48.768,2,10,7.91,26.78,18.31,0.23,20.75,212.8
11/7/2003,29.80266,-82.41081,48.768,2,10,14.91,29.05,18.12,,19.73,317.8
11/8/2003,29.80266,-82.41081,48.768,2,10,13.65,28.12,17.08,,19.51,307.9
11/9/2003,29.80266,-82.41081,48.768,2,10,3.71,21,12.84,,14.88,667.9
11/10/2003,29.80266,-82.41081,48.768,2,10,6.75,20.32,11.34,,12.41,612.7
11/11/2003,29.80266,-82.41081,48.768,2,10,15.58,26.01,13.67,0.91,15.86,355.1
